name,distance,latitude,longitude,address,telephone,rating,review_counts,closed
Little Havana Café Y Bodega,867.5946591849734,43.65535,-79.48665,"['245 Jane Street', 'Toronto, ON M6S 3Y8', 'Canada']",,4.5,5,False
Tahini’s,744.2425494668646,43.649526968220606,-79.48412404312892,"['2434 Bloor Street W', 'Toronto, ON M6S 1P9', 'Canada']",+1 289-948-6786,5.0,2,False
Yumi Japanese Restaurant,885.1214691790559,43.65005,-79.48238,"['2384 Bloor Street W', 'Toronto, ON M6S 1P5', 'Canada']",+1 416-766-3293,3.5,42,False
Durbar Indian Cuisine,686.3363355629399,43.64887,-79.48475,"['2469 Bloor Street W', 'Toronto, ON M6S 1P7', 'Canada']",+1 416-762-4441,3.5,19,False
Falafel World,868.8086506221857,43.649861195279,-79.482603287936,"['2396 Bloor Street W', 'Toronto, ON M6S 1P5', 'Canada']",+1 416-769-9336,4.0,86,False
ASA Sushi,677.4420860157558,43.6497699,-79.4849799,"['18 Jane Street', 'Toronto, ON M6S 3Y2', 'Canada']",+1 416-604-3001,3.5,47,False
Pho VP,1016.3970060410899,43.6573795,-79.4877128,"['351 Jane Street', 'Toronto, ON M6S 3Z3', 'Canada']",+1 416-792-4542,3.5,43,False
La Capricciosa,918.2665917764617,43.650029045315904,-79.4820074,"['2372 Bloor Street W', 'Toronto, ON M6S 1P5', 'Canada']",+1 416-763-6164,0.0,0,False
Queen Margherita Pizza - Baby Point,1092.356565633787,43.6581981904803,-79.4879021223737,"['785 Annette Street', 'Toronto, ON M6S 2E4', 'Canada']",+1 647-345-4466,3.5,110,False
Osmow's,810.9560697398684,43.64984,-79.4833,"['2406 Bloor Street W', 'Toronto, ON M6S 1P9', 'Canada']",+1 416-519-2779,5.0,1,False
My Roti Place / My Dosa Place,1062.538065411474,43.657833,-79.48768960199727,"['383 Jane Street', 'Toronto, ON M6S 3Z3', 'Canada']",+1 416-766-7683,3.0,8,False
Pai Northern Thai Kitchen,353.44224262269626,43.64784,-79.38872,"['18 Duncan Street', 'Toronto, ON M5H 3G8', 'Canada']",+1 416-901-4724,4.5,3495,False
The Rabbit Hole,512.7327340297082,43.64995,-79.37976,"['21 Adelaide Street W', 'Toronto, ON M5H 1L6', 'Canada']",+1 647-480-6963,4.0,38,False
Mira,1086.2886084930942,43.64417,-79.39639,"['420A Wellington Street W', 'Toronto, ON M5V 1E3', 'Canada']",+1 647-951-3331,4.5,272,False
Byblos,358.960957314905,43.647546,-79.388123,"['11 Duncan Street', 'Toronto, ON M5V 3M2', 'Canada']",+1 647-660-0909,4.5,910,False
Mogouyan Hand-Pulled Noodles,602.2751224332832,43.65573,-79.38449,"['124 Dundas St W', 'Toronto, ON M5G 1C3', 'Canada']",,4.5,74,False
Richmond Station,552.7933748306857,43.6513729,-79.379285,"['1 Richmond Street W', 'Toronto, ON M5H 3W4', 'Canada']",+1 647-748-1444,4.5,908,False
Chefs Hall,179.15548193648746,43.6503522,-79.3837951,"['111 Richmond Street W', 'Toronto, ON M5H 2G4', 'Canada']",+1 647-557-5993,4.0,321,False
Cactus Club Cafe,298.6906770779435,43.64950420768667,-79.38251803088575,"['77 Adelaide Street W', 'Toronto, ON M5H 1P9', 'Canada']",+1 647-748-2025,4.0,610,False
Holy Cow Japanese Steakhouse,438.0776681875031,43.64993,-79.39145,"['254 Queen Street  W', 'Toronto, ON M5V 1Z8', 'Canada']",+1 416-792-8269,4.0,161,False
King Taps,395.6458038500466,43.6486379269,-79.3817439,"['100 King Street W', 'Toronto, ON M5X 1A9', 'Canada']",+1 647-361-2025,4.0,406,False
Aloette,825.5234292858004,43.64855831176563,-79.395963,"['163 Spadina Avenue', '1st Floor', 'Toronto, ON M5V 2L6', 'Canada']",+1 416-260-3444,4.5,304,False
Gyubee Japanese Grill - Dundas,532.7475047461039,43.6551427,-79.3857634,"['157 Dundas St W', 'Toronto, ON M5B 1E4', 'Canada']",+1 416-639-1545,4.5,210,False
Ikkousha Ramen,219.18837140158902,43.65024,-79.38873,"['249 Queen Street W', 'Toronto, ON M5V 1Z4', 'Canada']",+1 416-901-2249,4.5,313,False
Library Bar,612.2375373246459,43.6461717,-79.3811365,"['100 Front Street W', 'Fairmont Royal York', 'Toronto, ON M5J 1E3', 'Canada']",+1 416-368-2511,4.0,128,False
Lobster Burger Bar,333.53863103708335,43.647443,-79.386768,"['214 King Street W', 'Toronto, ON M5H 3S6', 'Canada']",+1 416-598-2929,4.0,88,False
Estiatorio Volos,101.98810811572845,43.65016,-79.38477,"['133 Richmond St W', 'Toronto, ON M5H 2L3', 'Canada']",+1 416-861-1211,4.0,338,False
Cafe Landwer - Adelaide & University,197.93187035642296,43.64875,-79.38491,"['165 University Avenue', 'Toronto, ON M5H 3B8', 'Canada']",+1 647-748-1165,4.0,531,False
Kōjin,122.06826975505264,43.64933018157421,-79.38639829999917,"['190 University Ave', 'Toronto, ON M5H 0A3', 'Canada']",+1 647-253-8000,4.0,109,False
Minami Toronto,455.0496696674796,43.64670917505803,-79.3884829276101,"['225 King Street W', 'Toronto, ON M5V 3M2', 'Canada']",+1 416-519-9182,4.0,108,False
The Keg Steakhouse + Bar - York Street,171.2686371070715,43.650011481693866,-79.38395891300931,"['165 York Street', 'Toronto, ON M5H 3R8', 'Canada']",+1 416-703-1773,4.0,310,False
Mira,519.1871733177989,43.64417,-79.39639,"['420A Wellington Street W', 'Toronto, ON M5V 1E3', 'Canada']",+1 647-951-3331,4.5,272,False
Gusto 101,564.1148657319084,43.645002131066,-79.400309337027,"['101 Portland Street', 'Toronto, ON M5V 2N3', 'Canada']",+1 416-504-9669,4.0,1152,False
Bar Chica,435.1880600251447,43.643879890618265,-79.39968413704536,"['75 Portland Street', 'Toronto, ON M5V 2M9', 'Canada']",+1 416-479-9779,4.5,28,False
Miss Likklemore's,658.9147486086387,43.64511981042632,-79.39534954726696,"['433 King Street W', 'Toronto, ON M5V 3M4', 'Canada']",+1 647-484-8789,4.5,17,False
1 Kitchen Toronto,408.7923698485826,43.64313343486211,-79.40199552534189,"['550 Wellington Street W', '1 Hotel', 'Toronto, ON M5V 2V4', 'Canada']",+1 416-601-3533,4.0,51,False
Ruby Soho,472.7647286199316,43.64423,-79.40015,"['587 King St W', 'Toronto, ON M5V 1M5', 'Canada']",+1 416-901-7829,4.0,47,False
Roses New York,129.7816270777357,43.6388697,-79.3988715,"['135 Fort York Boulevard', 'Toronto, ON M5V 0E3', 'Canada']",+1 416-551-7336,3.0,54,False
Buca,511.09329911623075,43.64462,-79.40045,"['604 King Street W', 'Toronto, ON M5V 1M6', 'Canada']",+1 416-865-1600,4.0,454,False
Pai Northern Thai Kitchen,1230.6642142929416,43.64784,-79.38872,"['18 Duncan Street', 'Toronto, ON M5H 3G8', 'Canada']",+1 416-901-4724,4.5,3495,False
Wvrst,486.18925093086375,43.64418555054,-79.401014855291,"['609 King Street W', 'Toronto, ON M5V 1M5', 'Canada']",+1 416-703-7775,4.0,833,False
Roywoods,123.55234414954522,43.6391084709305,-79.3984367698431,"['121 Fort York Boulevard', 'Toronto, ON M5V 4B3', 'Canada']",+1 416-631-7574,3.5,111,False
BaoBird Fried Chicken & Baos,263.49538352089724,43.6405841,-79.4025671,"['28 Bathurst Street', 'Toronto, ON M5V 0C6', 'Canada']",,5.0,1,False
Hunters Landing,220.2631408359313,43.64002,-79.39673,"['82 Fort York Blvd', 'Toronto, ON M5V 4A6', 'Canada']",+1 647-352-6082,3.5,237,False
The Parlour,532.1199928737234,43.6444882,-79.4015886,"['642 King St W', 'Toronto, ON M5V 1M7', 'Canada']",+1 416-583-2642,4.0,36,False
Sansotei Ramen,135.98115965295838,43.63905,-79.3982599,"['115 Fort York Boulevard', 'Toronto, ON M5V 0K2', 'Canada']",+1 647-343-8878,4.0,94,False
Aloette,994.1546708333481,43.64855831176563,-79.395963,"['163 Spadina Avenue', '1st Floor', 'Toronto, ON M5V 2L6', 'Canada']",+1 416-260-3444,4.5,304,False
Chubby's Jamaican Kitchen,606.6412858825893,43.64532,-79.40066,"['104 Portland Street', 'Toronto, ON M5V 2N2', 'Canada']",+1 416-792-8105,4.0,356,False
SARA,590.1835754212112,43.64519,-79.40062,"['98 Portland Street', 'Toronto, ON M5V 2N2', 'Canada']",+1 416-985-5721,4.0,84,False
Hibachi Teppanyaki & Bar,411.5571944607684,43.6431385252454,-79.4020506514614,"['550 Wellington Street W', 'Toronto, ON M5V 2V5', 'Canada']",+1 416-367-3888,3.5,117,False
Campechano Taquería,658.5839791660671,43.64586,-79.40077,"['504 Adelaide Street W', 'Toronto, ON M5V 1T4', 'Canada']",+1 416-777-2800,4.0,191,False
Oakwood Hardware Food & Drink,247.08908147969103,43.6862185521566,-79.4381985948438,"['337 Oakwood Avenue', 'Toronto, ON M6E 2V8', 'Canada']",+1 416-658-9898,4.0,55,False
Oakwood Pizzeria,95.61945923617749,43.68910753,-79.43965086,"['434 Oakwood Avenue', 'York, ON M6E 2W5', 'Canada']",+1 416-654-5655,3.5,19,False
Porzia’s,300.1308720589185,43.68576119999999,-79.4380029,"['319A Oakwood Avenue', 'Toronto, ON M6E 2V8', 'Canada']",+1 416-653-6474,5.0,1,False
DAM Sandwiches,125.64558376861102,43.68736,-79.43848,"['363 Oakwood Avenue', 'York, ON M6E 2W1', 'Canada']",+1 416-652-1027,5.0,6,False
Nodo Restaurant,1115.7236900211196,43.6810110636599,-79.4297991693019,"['794 Saint Clair Avenue W', 'Toronto, ON M6C 1B6', 'Canada']",+1 647-748-1559,4.5,65,False
Sushi Karu,71.89055347172845,43.6876633215619,-79.4390708916349,"['378 Oakwood Avenue', 'Toronto, ON M6E 2W3', 'Canada']",+1 647-352-5278,4.5,14,False
Galo Do Sardinha Churrasqeira,75.40792696601535,43.6877675,-79.4387488,"['373b Oakwood Ave', 'Toronto, ON M6E 2W1', 'Canada']",+1 416-410-7777,3.5,22,False
The Rushton,1212.2690185703243,43.681489241926435,-79.42757309604984,"['740 St Clair Ave W', 'Toronto, ON M6C 1B3', 'Canada']",+1 416-658-7874,3.5,104,False
Aviv Immigrant Kitchen,1173.3061302589936,43.68078,-79.42912,"['779 St. Clair Avenue W', 'Toronto, ON M6C 1B7', 'Canada']",+1 416-922-2433,4.5,22,False
Vegwood,499.6852440351243,43.692607,-79.441008,"['540 Oakwood Avenue', 'Toronto, ON M6E 2X3', 'Canada']",+1 647-446-3663,4.5,2,False
Itacate,1003.3391939011841,43.6793908547042,-79.4371611624956,"['998 St. Clair Avenue W', 'Toronto, ON M6E 1A2', 'Canada']",+1 647-701-0420,4.5,57,False
Barista & Chef,992.5805655788234,43.6794533,-79.4374528,"['1006 Saint Clair Avenue W', 'Toronto, ON M6E 1A2', 'Canada']",+1 647-344-1216,4.5,53,False
FK,1147.9665232266368,43.68127,-79.42869,"['770 St Clair Avenue W', 'Toronto, ON M6C 1B5', 'Canada']",+1 416-551-9731,4.5,54,False
Pho Lang Van,1000.535629776561,43.6795756759952,-79.4361752983373,"['958 Saint Clair Avenue W', 'Toronto, ON M6E 1A1', 'Canada']",+1 416-658-9989,4.0,57,False
Emma's Country Kitchen,1095.2229802621293,43.68103,-79.4303599,"['810 Saint Clair Avenue W', 'Toronto, ON M6C 1B6', 'Canada']",+1 416-652-3662,4.0,442,False
One Plus One Pizza,141.69624036482097,43.68724,-79.43838,"['361 Oakwood Avenue', 'York, ON M6E 2W1', 'Canada']",+1 416-656-0656,4.0,16,False
Paracas Peruvian,1001.1080917800721,43.6794411,-79.436944,"['992 St.Clair Avenue W', 'Toronto, ON M6E 1A2', 'Canada']",+1 416-532-5627,3.5,24,False
Doce Minho Pastry and Bakery,717.2760256006759,43.6903053,-79.4478431,"['2189 Dufferin St', 'York, ON M6E 3R9', 'Canada']",+1 416-652-8666,3.5,28,False
 Sheryl’s Caribbean Cuisine,1103.9806743775937,43.6965686127773,-79.4469166919589,"['1720 Eglinton Avenue W', 'Toronto, ON M6E 2H5', 'Canada']",+1 647-348-1175,4.5,6,False
Mainsha Restaurant,1023.0018313705764,43.69724,-79.44203,"['1561 Eglinton Avenue West', 'toronto, ON M6E 2G9', 'Canada']",+1 416-780-0752,4.0,19,False
KINKA IZAKAYA ORIGINAL,115.30322740355473,43.66042406856627,-79.37890046282942,"['398 Church Street', 'Toronto, ON M5B 2A2', 'Canada']",+1 416-977-0999,4.0,1818,False
Katsuya,164.74028504604684,43.65995,-79.37882,"['66 Gerrard Street E', 'Unit 100', 'Toronto, ON M5B 2M2', 'Canada']",+1 416-591-7756,4.5,501,False
Horangee Sikdang,309.12246728574604,43.660605,-79.38260199999999,"['431 Yonge Street', 'Toronto, ON M2M 2V3', 'Canada']",,4.5,44,False
Afuri,146.37933645388185,43.66272786420948,-79.37943784310166,"['411 Church Street', 'Toronto, ON M4Y 2C2', 'Canada']",+1 416-928-6566,4.0,28,False
Gurume Sushi,165.0496280606586,43.6613914599157,-79.38099526635763,"['45 Carlton Street', 'unit 5', 'Toronto, ON M5B 2H9', 'Canada']",+1 416-901-8333,5.0,56,False
Mogouyan Hand-Pulled Noodles,780.3141520643012,43.65573,-79.38449,"['124 Dundas St W', 'Toronto, ON M5G 1C3', 'Canada']",,4.5,74,False
Som Tum Jinda,152.25568862698657,43.660198506845894,-79.37821129999999,"['76 Gerrard Street E', 'Toronto, ON M5B 1G6', 'Canada']",+1 416-351-7576,4.0,13,False
Hair of the Dog,173.2766421675492,43.662946823805,-79.379592870241,"['425 Church Street', 'Toronto, ON M4Y 2C3', 'Canada']",+1 416-964-2708,4.0,370,False
Kintaro Izakaya,316.3490858492352,43.66417,-79.38006,"['459 Church Street', 'Main Floor', 'Toronto, ON M4Y 4C5', 'Canada']",+1 647-560-5335,4.0,246,False
Sinjeon Topokki,36.08053067155357,43.66115,-79.37869,"['377 Church Street', 'Unit 1', 'Toronto, ON M5B 1H9', 'Canada']",+1 416-591-0676,4.5,8,False
Lao Lao Bar,722.2549768605543,43.665799,-79.385537,"['5 Saint Joseph Street', 'Retail 5', 'Toronto, ON M4Y 1Z3', 'Canada']",+1 647-948-8018,4.5,49,False
Sanuki Udon,220.89372314440155,43.66162,-79.38153,"['20 Carlton Street', 'Toronto, ON M5B 2H5', 'Canada']",,4.0,26,False
Si Lom Thai Bistro,423.9097019495423,43.66503,-79.38082,"['534 Church Street', 'Toronto, ON M4Y', 'Canada']",+1 416-515-0888,4.0,200,False
The Senator,635.1000883003779,43.65574,-79.37896,"['249 Victoria Street', 'Toronto, ON M5B 1T8', 'Canada']",+1 416-364-7517,4.0,495,False
Congee Queen,427.9765685797304,43.658302,-79.381986,"['360 Yonge Street', 'Toronto, ON M5B 1S5', 'Canada']",+1 416-200-6988,4.0,51,False
The Queen And Beaver Public House,577.4091252027507,43.65734,-79.38334,"['35 Elm Street', 'Toronto, ON M5G 1H1', 'Canada']",+1 647-347-2712,4.0,413,False
Edomae Kiyomi,153.24079080419085,43.66012,-79.37813,"['76 Gerrard Street E', 'Toronto, ON M5G 2A7', 'Canada']",+1 416-979-1134,4.0,30,False
Bocconcini Toronto,180.67153907054595,43.6603,-79.37748,"['96 Gerrard Street E', 'Toronto, ON M5B 1G7', 'Canada']",+1 416-977-1836,4.5,25,False
KINTON RAMEN,120.60006113750185,43.6603113,-79.3789004,"['396 Church Street', 'Toronto, ON M5B 2A2', 'Canada']",+1 647-348-8555,4.0,225,False
Adobar,599.076268218847,43.65738,-79.37396,"['200 Dundas St E', 'Toronto, ON M5A 1Z4', 'Canada']",,5.0,5,False
Bistro Camino,587.055410089713,43.68934,-79.29744,"['2750 Danforth Avenue', 'Toronto, ON M4C 1L7', 'Canada']",+1 416-698-0283,4.5,29,False
Grillies,595.4791363212199,43.68881,-79.30015,"['2632 Danforth avenue', 'Toronto, ON M4C 1L7', 'Canada']",+1 647-748-1235,4.0,82,False
Budapest Restaurant,1152.189612652274,43.686310484234454,-79.30998100204901,"['2183 Danforth Ave', 'Toronto, ON M4C 1K4', 'Canada']",+1 647-347-5047,4.5,86,False
Two Brothers Shawarma,664.6784515067937,43.68939,-79.29532,"['2825 Danforth Avenue', 'Toronto, ON M4C 1M2', 'Canada']",+1 416-699-2233,4.0,16,False
Hot Pot Cafe,1228.8646880686563,43.6862154,-79.3112465,"['2134 Danforth Avenue', 'Toronto, ON M4C 1J9', 'Canada']",+1 647-349-9399,5.0,5,False
Oak Park Deli,761.1221327306263,43.69388,-79.31004,"['213 Oak Park Avenue', 'East York, ON M4C 4N2', 'Canada']",+1 416-424-3354,4.5,24,False
Mr Tasty's,651.327709844441,43.68883,-79.29724,"['2743 Danforth Avenue', 'Toronto, ON M4C 1M4', 'Canada']",+1 416-690-2278,3.5,8,False
Master Pizzeria,877.4181488498601,43.70153,-79.29718,"['420 Dawes Road', 'Toronto, ON M4B 2E8', 'Canada']",+1 416-285-6079,4.0,4,False
La Famiglia On The Danforth,939.7850361197827,43.68717,-79.30723,"['2318 Danforth Avenue', 'Toronto, ON M4C 1K7', 'Canada']",+1 416-551-5758,5.0,4,False
Sultan Shawarma & Falafel,650.9974234756529,43.6883333,-79.3016679,"['2558 Danforth Avenue', 'Toronto, ON M4C 1L3', 'Canada']",+1 647-439-3642,3.5,34,False
Vegan I Thali,591.4690588818485,43.6894334084674,-79.2971478402615,"['2768 Danforth Avenue', 'Toronto, ON M4C 1L7', 'Canada']",+1 416-901-5178,4.5,4,False
Brick Farm Breakfast,1272.9790668841047,43.6860474583129,-79.3117921436689,"['2116 Danforth Avenue', 'Toronto, ON M4C 1J9', 'Canada']",+1 416-421-0797,4.0,26,False
Danforth Roti Shop,623.5499580798996,43.689695519075,-79.295849861626,"['2844 Danforth Avenue', 'Toronto, ON M4C 1M1', 'Canada']",+1 416-690-1308,4.0,19,False
Su-Good,603.5290260868078,43.68878,-79.3002999,"['2626 Danforth Ave', 'Toronto, ON M4C 1L7', 'Canada']",+1 416-691-8828,4.0,20,False
Church's Texas Chicken,1013.4111437229302,43.6908342358818,-79.2888385741988,"['3003 Danforth Avenue', 'East York, ON M4C 1M9', 'Canada']",+1 416-699-1000,4.5,14,False
Len Duckworth Fish & Chips,592.5699888639942,43.68883,-79.29998,"['2638 Danforth Avenue', 'Toronto, ON M4C 1L7', 'Canada']",+1 416-699-5865,4.0,83,False
Ritz Caribbean Foods,1001.0549031696579,43.6907493384806,-79.2890505865216,"['3003 Danforth Avenue', 'Toronto, ON M4C 1M9', 'Canada']",+1 416-691-0902,3.5,20,False
Golden Wok Chinese Restaurant,659.3584958796398,43.69956,-79.29809,"['94 Halsey Avenue', 'Toronto, ON M4B 1A9', 'Canada']",+1 416-751-2288,3.5,20,False
Halibut House Fish and Chips,940.6244899012212,43.6896793,-79.2906429,"['3003 Danforth Avenue', 'Scarborough, ON M4C', 'Canada']",+1 416-691-8889,3.5,27,False
Simms Restaurant & Lounge,587.0948137229415,43.68939,-79.29731,"['2754 Danforth Avenue', 'Toronto, ON M4C 1L7', 'Canada']",+1 647-345-1981,4.0,4,False
STACK,453.09342877777533,43.72929,-79.4029599,"['3265 Yonge Street', 'Toronto, ON M4N 2L5', 'Canada']",+1 647-346-1416,4.0,333,False
Lime Asian Kitchen,418.0471107952294,43.7289535238791,-79.4030993401438,"['3243 Yonge Street', 'Toronto, ON M4N 2L5', 'Canada']",+1 647-344-5463,4.0,78,False
Dak Lak Cafe,782.1302893213841,43.7322334,-79.4038108,"['3379 Yonge Street', 'Toronto, ON M4N 2M8', 'Canada']",+1 647-447-0097,5.0,2,False
The Monkey Bar,696.7359104440071,43.73149,-79.40346,"['3353 Yonge Street', 'Toronto, ON M4N 2M6', 'Canada']",+1 416-486-2288,4.0,44,False
Trio Ristorante and Pizzeria,402.92977602539804,43.7289,-79.40276,"['3239 Yonge Street', 'Toronto, ON M4N 2T5', 'Canada']",+1 416-486-5786,3.5,48,False
Joy Thai Restaurant,322.1920055533348,43.72796,-79.40321,"['3192 Yonge Street', 'Toronto, ON M4N 2L1', 'Canada']",+1 416-487-5144,4.0,41,False
Urban Hakka,553.8976942845655,43.7301910395516,-79.4033391773701,"['3305 Yonge Street', 'Toronto, ON M4N 2L8', 'Canada']",+1 416-481-0101,4.0,71,False
Yonge Sushi,256.7180864363125,43.72756,-79.40253,"['3187 Yonge Street', 'Toronto, ON M4N 2K9', 'Canada']",+1 416-546-7938,3.5,109,False
Shoushin,698.0810687447329,43.73133,-79.40416,"['3328 Yonge Street', 'Toronto, ON M4N 2M4', 'Canada']",+1 416-488-9400,4.0,89,False
Shunoko,412.23126188510014,43.728783192981226,-79.4034466,"['3220 Yonge Street', 'Toronto, ON M4N 2L2', 'Canada']",+1 647-748-7288,5.0,4,False
Bento Sushi,119.00323363441608,43.72557,-79.4029,"['3080 Yonge St', 'Toronto, ON M4N 3N1', 'Canada']",,0.0,0,False
A La Turk,941.3942291669243,43.73364718360192,-79.404171360843,"['3443 Yonge Street', 'Toronto, ON M4N 2N1', 'Canada']",+1 416-770-1122,4.0,63,False
Souvlaki Guys,635.631353071989,43.7307442883104,-79.4041932479056,"['6 Fairlawn Avenue', 'Toronto, ON M5M 1S7', 'Canada']",+1 416-489-4895,4.0,14,False
The Sushi Bar,729.5321077107653,43.7317132,-79.4039303,"['3365 Yonge Street', 'Toronto, ON M4N 2M4', 'Canada']",+1 647-348-3369,4.5,46,False
For The Win Board Game Cafe & Bar,394.56785595836516,43.72871,-79.403146,"['3216 Yonge Street', 'Toronto, ON M4N 2L2', 'Canada']",+1 647-350-6700,4.0,66,False
Chak De India,256.7180864363125,43.72756,-79.40253,"['3187 Yonge Street', 'Inside Golosita', 'Toronto, ON M4N 2K9', 'Canada']",,0.0,0,False
San Francesco Foods - Yonge,390.6438543282513,43.72874,-79.40284,"['3233 Yonge Street', 'Toronto, ON M4N 2L5', 'Canada']",+1 416-792-7600,2.0,12,False
Shinobu Sushi,829.8913114027362,43.73262,-79.40387,"['3403 Yonge Street', 'North York, ON M4N 2M8', 'Canada']",+1 416-830-0741,4.0,112,False
Belly Buster Submarines,960.0908097176718,43.73382,-79.40416,"['3447 Yonge Street', 'North York, ON M4N 2N3', 'Canada']",+1 416-489-6051,4.0,63,False
Gamberoni Restaurant,488.8413064582901,43.72947,-79.40359,"['3238 Yonge Street', 'Toronto, ON M4N 2L4', 'Canada']",+1 416-482-3063,3.0,29,False
Grazie Ristorante,110.60249625699771,43.70934,-79.39852,"['2373 Yonge Street', 'Toronto, ON M4P 2C8', 'Canada']",+1 416-488-0822,4.0,505,False
La Vecchia Ristorante,207.50391945814624,43.7103565,-79.3989339,"['2405A Yonge Street', 'Toronto, ON M4P 2E7', 'Canada']",+1 416-489-0630,3.5,338,False
Pai Northern Thai Kitchen,59.398398496104996,43.70864,-79.39828,"['2335 Yonge Street', 'Toronto, ON M4P 2E6', 'Canada']",+1 416-901-4724,4.0,153,False
Piano Piano,944.890874752844,43.70449668034155,-79.38839040141026,"['623 Mt Pleasant Road', 'Toronto, ON M4S 2M9', 'Canada']",+1 416-483-9789,4.0,44,False
Function Bar,102.24993917117973,43.70754,-79.39812,"['2291 Yonge Street', 'Toronto, ON M4P 2C6', 'Canada']",+1 416-440-4007,4.0,15,False
Byblos Uptown,520.2307414364135,43.71302,-79.39929,"['2537 Yonge St', 'Toronto, ON M4P 2H9', 'Canada']",+1 416-487-4897,3.5,68,False
Oretta Midtown,539.4218120278346,43.70383,-79.39718,"['2131 Yonge Street', 'Toronto, ON M4S 2A7', 'Canada']",+1 416-317-8272,3.5,55,False
Playa Cabana Bar Esquina,142.3544085526807,43.7072980629214,-79.39786814153194,"['8 Eglinton Avenue E', 'E Place', 'Toronto, ON M4P 1A6', 'Canada']",+1 416-481-0111,4.0,11,False
Stock Bar,99.50933832063,43.70925,-79.39937,"['2388 Yonge Street', 'Toronto, ON M4P 3J5', 'Canada']",+1 416-489-1020,3.0,122,False
Aafrien,286.52923167251345,43.70691,-79.39604,"['55 Eglinton Avenue E', 'Toronto, ON M4P 1G8', 'Canada']",+1 416-482-3434,4.5,17,False
Banh Mi Boys,92.68204381013054,43.7092,-79.39857,"['2365 Yonge Street', 'Toronto, ON M4P 3J6', 'Canada']",+1 647-345-3585,4.5,123,False
Aloette Go,54.52890917079672,43.708806147216336,-79.39913651857817,"['2362 Yonge St', 'Toronto, ON M4P 2E6', 'Canada']",+1 647-329-0712,4.0,4,False
Star King Viet Thai Cuisine,16.71249664692752,43.7085029,-79.3989157,"['2350 Yonge Street', 'Toronto, ON M4P 2E6', 'Canada']",+1 416-481-0008,3.5,87,False
Zezafoun Syrian Cuisine,645.6049608283566,43.70267,-79.39712,"['4 Manor Road E', 'Toronto, ON M4S 1P8', 'Canada']",+1 416-322-7707,4.5,119,False
Postman Waffles,218.67589858287317,43.710324288694586,-79.39885207381022,"['2409 Yonge Street', 'Toronto, ON M4P 2E7', 'Canada']",,5.0,4,False
Benny’s Barbecue,223.20662995461373,43.710364850816845,-79.39890089036582,"['2409 Yonge Street', 'Unit 106', 'Toronto, ON M4P 2E7', 'Canada']",+1 647-368-7630,4.5,14,False
Sip Wine Bar,147.78748655267142,43.709659,-79.398488,"['2 Broadway Avenue', 'Toronto, ON M4P 1T4', 'Canada']",+1 647-748-7101,3.5,110,False
Thairoomgrand,807.159880716067,43.7049801,-79.4077478,"['288 Eglinton Avenue W', 'Toronto, ON M4R 1B2', 'Canada']",+1 416-481-7000,4.5,24,False
Oyster Mine,752.1665846540789,43.701711,-79.396933,"['2035 Yonge Street', 'Toronto, ON M4S 2A2', 'Canada']",+1 416-519-8535,4.0,42,False
Hokkaido Ramen Santouka,707.6949307651422,43.7021299,-79.39708,"['2057 Yonge St', 'Toronto, ON M4S 2A2', 'Canada']",+1 647-351-1163,4.5,60,False
LOCAL Public Eatery - Liberty Village,40.79959512909796,43.6384689262493,-79.4192124903202,"['171 E Liberty Street', 'Unit 100', 'Toronto, ON M6K 3P6', 'Canada']",+1 416-901-8351,4.0,308,False
Chiang Mai,176.63968978837013,43.6381655863887,-79.4175398947282,"['171 E Liberty St', 'Unit 144', 'Toronto, ON M6K 3P6', 'Canada']",+1 647-342-8424,4.5,74,False
Mildred's Temple Kitchen,177.42924576915328,43.6399108749312,-79.4204235076904,"['85 Hanna Avenue', 'Suite 104', 'Toronto, ON M6K 3S3', 'Canada']",+1 416-588-5695,4.0,1036,False
OEB Breakfast Co.,271.81128034965025,43.6383561,-79.4162024,"['125 E Liberty Street', 'Toronto, ON M6K 3K4', 'Canada']",+1 416-238-1152,4.5,132,False
The Craft Brasserie & Grille,143.16009868843395,43.6394076328957,-79.4208196351823,"['107 Atlantic Avenue', 'Suite 100', 'Toronto, ON M6K 1Y2', 'Canada']",+1 416-535-2337,3.5,179,False
Levetto,417.5019058024674,43.64152,-79.4221,"['68 Sudbury Street', 'Toronto, ON M6J 3S7', 'Canada']",+1 647-350-3933,4.0,243,False
Bar Piquette,622.9636865729034,43.64373,-79.42199,"['1084 Queen Street W', 'Toronto, ON M6J 1H8', 'Canada']",+1 416-533-7745,4.0,13,False
Bar Poet,629.3034924220121,43.643732,-79.4223358,"['1090 Queen Street W', 'Toronto, ON M6J 1H7', 'Canada']",+1 647-340-1090,4.0,108,False
Nodo Liberty,176.4384475482204,43.63907691563342,-79.4177271,"['120 Lynn Williams Street', 'Toronto, ON M4M 1L4', 'Canada']",+1 647-368-8110,4.0,13,False
Oddseoul,866.4533570450797,43.64617,-79.41973,"['90 Ossington Avenue', 'Toronto, ON M6J 2Z4', 'Canada']",,4.0,330,False
Death & Taxes Free House,676.757596623822,43.64311,-79.42496,"['1154 Queen Street W', 'Toronto, ON M6J 1J5', 'Canada']",+1 416-516-2550,4.0,41,False
Liberty Soho,220.31341249638783,43.6384666,-79.4168254,"['139 E Liberty Street', 'Toronto, ON M6K 3K4', 'Canada']",,3.5,11,False
